training_seed,run_id,method,evaluation_seed,profile,macro_f1,accuracy,ece,nll,brier,mean_confidence,mean_entropy
20260712,seed_20260712_js_lambda_60,dynamic_js,20260723,ood_background,0.7330765317965422,0.7330488383119962,0.18950139747066147,1.4219337925189803,0.43826363116882094,0.9206147065033784,0.20450016493563572
20260712,seed_20260712_js_lambda_60,dynamic_js,20260723,ood_texture,0.7173166941651409,0.7174016121384542,0.19234079114064728,1.4550499489072446,0.4639218699439722,0.9097424032791015,0.23124842183437747
20260712,seed_20260712_js_lambda_60,dynamic_js,20260723,ood_combo_shift_broadening,0.6593588872570469,0.6538643907064959,0.24295302961267184,1.9664963902022834,0.5687691691983002,0.8968174203191679,0.2591468014835123
20260712,seed_20260712_js_lambda_60,dynamic_js,20260723,ood_combo_background_noise,0.6378258393681657,0.6334755808440019,0.2524247366198435,2.041831686473042,0.5899831049954823,0.88585771729789,0.29232618458273774
20260712,seed_20260712_js_lambda_60,dynamic_js,20260723,ood_combo_texture_shift,0.7059826096469626,0.7064959696538644,0.19903642592016363,1.509617622979165,0.4776898679665084,0.904716046741643,0.24495434254614504
20260712,seed_20260712_js_lambda_60,dynamic_js,20260723,ood_all,0.34518259545401836,0.3575154101469891,0.48257606907894735,5.438234728342095,1.079159364575883,0.8400914792259364,0.4027920964413332
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260721,level0,0.703206689286821,0.7041251778093883,0.23127942652767897,2.0391897238707313,0.5104775119582934,0.9354046043370673,0.16531610625875054
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260721,in_range,0.6979500650837117,0.6993835941204363,0.23749661976944056,2.1003601699212444,0.5241288684408931,0.9362092612760787,0.1660112192846522
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260721,ood_shift_negative,0.6967185396357545,0.6998577524893315,0.23105913273470843,2.0977657258045537,0.5076064209607289,0.9309168852240398,0.1754841408570208
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260721,ood_shift_positive,0.6838990959352821,0.687529634898056,0.24190585270714793,2.173253330308525,0.5383297764052465,0.9294354876052039,0.1795891471465071
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260721,ood_broadening,0.5821860553971733,0.5713608345187292,0.34042267236397583,3.7810741803941195,0.7522673102374774,0.9117763296808321,0.22082213693066916
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260721,ood_noise,0.6738416734064293,0.6756756756756757,0.2473762696701636,2.1673143613892356,0.5615982023053641,0.9230519453458392,0.19917887502482398
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260721,ood_background,0.6961217306813635,0.696538643907065,0.23251541014698918,2.1342378952645036,0.5383134066349967,0.9288572598091512,0.18323105196534736
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260721,ood_texture,0.6244019407356809,0.6320531057373162,0.2797952274848862,2.569340999838896,0.6292618927273353,0.9118483332222025,0.2218170733735698
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260721,ood_combo_shift_broadening,0.557576950728894,0.55049786628734,0.3641829149256164,4.006985334076509,0.7929227512123345,0.9143147439174372,0.2160036226918974
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260721,ood_combo_background_noise,0.6308749815889378,0.6287339971550497,0.2805822887031769,2.389016132640305,0.6339549781565814,0.9093162858582267,0.234886997682268
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260721,ood_combo_texture_shift,0.6167496826220279,0.6263632053105738,0.28419994573109286,2.7003046901346135,0.6390899741605414,0.9105168465134542,0.22606422982270305
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260721,ood_all,0.35462946332866413,0.3560929350403035,0.4982701785873044,5.021922467528861,1.0976275620297344,0.8543631136276079,0.37364498598856805
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260722,level0,0.703206689286821,0.7041251778093883,0.23127942652767897,2.0391897238707313,0.5104775119582934,0.9354046043370673,0.16531610625875054
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260722,in_range,0.6988249100757782,0.7003319108582267,0.231411973239687,2.0170251456233337,0.5152233646666231,0.9310129671200806,0.17290486300019728
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260722,ood_shift_negative,0.694511309598715,0.696538643907065,0.23752255030523944,2.1253274504877306,0.5194537577268883,0.933668068767781,0.17052255183111292
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260722,ood_shift_positive,0.6888606660858801,0.692271218587008,0.23993524774774777,2.1856715884889892,0.5363447156386238,0.9308891025071123,0.17762327023114965
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260722,ood_broadening,0.5807389072155942,0.5689900426742532,0.3481857422801091,3.8080019193729195,0.7537065268724101,0.915944779071835,0.21398360177281486
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260722,ood_noise,0.6670183819155255,0.6685633001422475,0.2553107821020034,2.243448403859461,0.5689130695596072,0.9232299862568161,0.19922112220376528
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260722,ood_background,0.6827467584774176,0.6827880512091038,0.24780470231744905,2.1828205987611082,0.5433636268251743,0.9304512931928639,0.18025650180990416
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260722,ood_texture,0.6325725569888345,0.6386913229018493,0.27045039488501665,2.4755850057849473,0.6175207823393121,0.9091417177868658,0.23212992245501068
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260722,ood_combo_shift_broadening,0.5664155037935091,0.5590327169274538,0.35704819745732574,4.035141505505445,0.7806424914705165,0.9150355896603841,0.21637016057097636
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260722,ood_combo_background_noise,0.636113644161657,0.6344238975817923,0.27636660869339735,2.4194758756134167,0.620982053795699,0.910091307899182,0.23091429185904236
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260722,ood_combo_texture_shift,0.6209553110571447,0.6282598387861545,0.28345837871177104,2.585366214091912,0.6340853210793364,0.9117182174979256,0.2272931935340157
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260722,ood_all,0.36493450574910236,0.36462778568041726,0.484186887854137,4.744073740991811,1.0671933487331677,0.8488146735345543,0.3829246979946298
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260723,level0,0.703206689286821,0.7041251778093883,0.23127942652767897,2.0391897238707313,0.5104775119582934,0.9354046043370673,0.16531610625875054
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260723,in_range,0.6993990233699222,0.7008060692271219,0.2353281787132528,2.0871860770813933,0.5217140942660256,0.9361342479403746,0.16242547386390643
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260723,ood_shift_negative,0.6920085177029408,0.6941678520625889,0.23931499859234237,2.166411175508228,0.5229599258472276,0.9334828506549312,0.17035633588273397
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260723,ood_shift_positive,0.6923029301849982,0.6951161688003793,0.23619025326724752,2.1905562090258384,0.532806185135986,0.9313064220676268,0.17755723565522788
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260723,ood_broadening,0.5765286843288712,0.5666192508297772,0.347255831592283,3.910364776287571,0.7656694984560856,0.9135583594490873,0.2163059877172146
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260723,ood_noise,0.6656105814725698,0.6666666666666666,0.2589153581006994,2.192149208958264,0.5666283434748899,0.9255820247673661,0.19539069267900877
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260723,ood_background,0.6802911440736388,0.6799431009957326,0.2511001955903272,2.1601249184494264,0.5502769214694472,0.9296446683114035,0.18283801503734975
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260723,ood_texture,0.6278368261829185,0.635846372688478,0.2767465373473803,2.529538972902205,0.6254357899659935,0.9119235780805477,0.22197980494673844
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260723,ood_combo_shift_broadening,0.5571006654512447,0.5490753911806543,0.3615201730307611,4.075009235632075,0.791802160625612,0.9105955642114154,0.2282940102879419
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260723,ood_combo_background_noise,0.6254118072699437,0.6230440967283073,0.28857682337971197,2.494542605443302,0.6460081928731413,0.9116209201080192,0.23131255813591867
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260723,ood_combo_texture_shift,0.6177796108771281,0.626837363679469,0.2873285111797653,2.60916270518844,0.6411345030141217,0.9141658748592343,0.22341575307904563
20260713,seed_20260713_dynamic_erm,dynamic_erm,20260723,ood_all,0.3553833676465326,0.3560929350403035,0.49546169318990035,4.991254341309536,1.0984090866936134,0.8514925801623993,0.38236476247553186
20260713,seed_20260713_js_lambda_60,dynamic_js,20260721,level0,0.7461428532235186,0.7472735893788526,0.17760472232100524,1.2790483895618217,0.4182444985771741,0.924499077613798,0.19555441132681364
20260713,seed_20260713_js_lambda_60,dynamic_js,20260721,in_range,0.749217043659998,0.7501185395922239,0.17474379704540066,1.2897125644696723,0.41847135816089465,0.9234732007912517,0.19754844390118517
20260713,seed_20260713_js_lambda_60,dynamic_js,20260721,ood_shift_negative,0.7444374341780902,0.7453769559032717,0.17613872095779998,1.3155453391366838,0.4234609706305892,0.9196208955666193,0.20361007999346942
20260713,seed_20260713_js_lambda_60,dynamic_js,20260721,ood_shift_positive,0.7375471245820552,0.7382645803698435,0.18116079432639878,1.3225426467836072,0.4321766915658455,0.9193582331303343,0.20799316128571557
20260713,seed_20260713_js_lambda_60,dynamic_js,20260721,ood_broadening,0.6014954723768705,0.5979137031768611,0.286000034265351,2.57745520910604,0.6647118631362122,0.8835389022863324,0.2903967569073398
20260713,seed_20260713_js_lambda_60,dynamic_js,20260721,ood_noise,0.7073369389602989,0.7060218112849692,0.20293156283339261,1.488753906893121,0.4813158408725548,0.9082419050423779,0.23703537965302657
20260713,seed_20260713_js_lambda_60,dynamic_js,20260721,ood_background,0.7451927572013908,0.7463252726410621,0.18039734841749638,1.3039857949356,0.4215438146922623,0.9249702261883594,0.19775160938258732
20260713,seed_20260713_js_lambda_60,dynamic_js,20260721,ood_texture,0.7040320362190097,0.7064959696538644,0.19752759286836177,1.4441013586157387,0.4722077141759246,0.9040235625222262,0.24530586081235903
20260713,seed_20260713_js_lambda_60,dynamic_js,20260721,ood_combo_shift_broadening,0.5919019864694658,0.5884305357989569,0.29445072642543857,2.5681508544943097,0.6786919116184722,0.8827840227151493,0.2972194438415881
20260713,seed_20260713_js_lambda_60,dynamic_js,20260721,ood_combo_background_noise,0.669874343115717,0.6671408250355618,0.22503352447842587,1.6383814162550934,0.5380282955499801,0.8921743495139877,0.2771392158852359
20260713,seed_20260713_js_lambda_60,dynamic_js,20260721,ood_combo_texture_shift,0.7092631043283066,0.7112375533428165,0.19121559110508532,1.450487541403275,0.4738319342757463,0.9015610877118895,0.24794704900226203
20260713,seed_20260713_js_lambda_60,dynamic_js,20260721,ood_all,0.34913661015026815,0.3665244191559981,0.47675663173453053,4.948956821851928,1.0581969331275094,0.8432810508905287,0.39814983746438265
20260713,seed_20260713_js_lambda_60,dynamic_js,20260722,level0,0.7461428532235186,0.7472735893788526,0.17760472232100524,1.2790483895618217,0.4182444985771741,0.924499077613798,0.19555441132681364
20260713,seed_20260713_js_lambda_60,dynamic_js,20260722,in_range,0.7447497878769117,0.7458511142721669,0.17794506060336646,1.2871160805685196,0.4217935010938829,0.9237961748755334,0.19678680881510677
20260713,seed_20260713_js_lambda_60,dynamic_js,20260722,ood_shift_negative,0.7442923610666217,0.7449027975343765,0.17592282609500948,1.321899994448531,0.42361621198126204,0.9208256236293859,0.20304796750364443
20260713,seed_20260713_js_lambda_60,dynamic_js,20260722,ood_shift_positive,0.7401145352806058,0.7406353722143196,0.180263412569642,1.3266644264452765,0.4327958496264983,0.9208987847839616,0.2052648983537912
20260713,seed_20260713_js_lambda_60,dynamic_js,20260722,ood_broadening,0.601768665571619,0.5998103366524419,0.2864303190937648,2.526603320520679,0.6559751745219904,0.8855960967134898,0.2901620887403097
20260713,seed_20260713_js_lambda_60,dynamic_js,20260722,ood_noise,0.7091635832828843,0.7083926031294452,0.20039037032509482,1.4527310654511367,0.4722707733719536,0.9066008725625296,0.24206926442769858
20260713,seed_20260713_js_lambda_60,dynamic_js,20260722,ood_background,0.7441278999684234,0.7449027975343765,0.17851391173245618,1.2963851738423633,0.4221447415049443,0.9234167092668326,0.1986753405054694
20260713,seed_20260713_js_lambda_60,dynamic_js,20260722,ood_texture,0.7098460947534608,0.712185870080607,0.19340845779990515,1.4397818394996533,0.46803393406307076,0.9055943278805121,0.24290121549824925
20260713,seed_20260713_js_lambda_60,dynamic_js,20260722,ood_combo_shift_broadening,0.5964086368601114,0.5936462778568041,0.29201904412636315,2.5706884891921877,0.6728375547140107,0.8856653219831674,0.2929178521611512
20260713,seed_20260713_js_lambda_60,dynamic_js,20260722,ood_combo_background_noise,0.6730360715322485,0.6704599336178284,0.22302842264550732,1.6925996786850306,0.5376983272802202,0.8934883562633357,0.27716410139599007
20260713,seed_20260713_js_lambda_60,dynamic_js,20260722,ood_combo_texture_shift,0.7027787818642179,0.7045993361782835,0.20489128622866293,1.4575888066705307,0.48804479876768,0.9083105515054528,0.23898973722644662
20260713,seed_20260713_js_lambda_60,dynamic_js,20260722,ood_all,0.35792737675817815,0.37221431958274065,0.46803262709666904,4.902400007771968,1.0404280819412444,0.8402469466794097,0.40290645371779255
20260713,seed_20260713_js_lambda_60,dynamic_js,20260723,level0,0.7461428532235186,0.7472735893788526,0.17760472232100524,1.2790483895618217,0.4182444985771741,0.924499077613798,0.19555441132681364
20260713,seed_20260713_js_lambda_60,dynamic_js,20260723,in_range,0.7419902378985197,0.7430061640587956,0.1794165027486368,1.2942498374994564,0.42030265509638426,0.9224226668074325,0.19991880109919738
20260713,seed_20260713_js_lambda_60,dynamic_js,20260723,ood_shift_negative,0.7464556536957457,0.7472735893788526,0.1751608850832741,1.3329003520473681,0.42792483662316866,0.9207892745747392,0.20167453081294948
20260713,seed_20260713_js_lambda_60,dynamic_js,20260723,ood_shift_positive,0.7356427447212633,0.7368421052631579,0.1813594407524301,1.3169477308939936,0.4289340147561664,0.9178815817256402,0.21056466630189044
20260713,seed_20260713_js_lambda_60,dynamic_js,20260723,ood_broadening,0.5946453734615684,0.5912754860123282,0.29769215916162883,2.603496617730143,0.675056562994507,0.8879621423438241,0.28379292280662444
20260713,seed_20260713_js_lambda_60,dynamic_js,20260723,ood_noise,0.7154312219658076,0.7140825035561877,0.19533333703769562,1.473204006614187,0.47302160753220635,0.9094158405938834,0.235744754214338
20260713,seed_20260713_js_lambda_60,dynamic_js,20260723,ood_background,0.743849982747754,0.7449027975343765,0.17777049253200572,1.2980625323779285,0.42189335538516387,0.9226732900663822,0.19990176959278175
20260713,seed_20260713_js_lambda_60,dynamic_js,20260723,ood_texture,0.7102777353871378,0.712185870080607,0.19214874310988628,1.4080044380431267,0.46322052489389137,0.9043346131904931,0.2441345091938952
20260713,seed_20260713_js_lambda_60,dynamic_js,20260723,ood_combo_shift_broadening,0.5773818035310466,0.5742057847321005,0.307935878415422,2.691741398160982,0.7001262984320579,0.8821416631475225,0.3002784594555727
20260713,seed_20260713_js_lambda_60,dynamic_js,20260723,ood_combo_background_noise,0.6618961124578598,0.6595542911332385,0.22985428891062115,1.7583561447474132,0.5508984935099361,0.8894085800438597,0.2808243855353363
20260713,seed_20260713_js_lambda_60,dynamic_js,20260723,ood_combo_texture_shift,0.7053428649600875,0.7069701280227596,0.20067838449057618,1.4780217353085519,0.47588283722060726,0.9076485125133357,0.24051665034462102
20260713,seed_20260713_js_lambda_60,dynamic_js,20260723,ood_all,0.35921078491306563,0.3745851114272167,0.4661717638691323,4.950406337973511,1.037939714613044,0.8406387987494073,0.40416020001390135
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260721,level0,0.6940534212766636,0.6903745851114272,0.23979216675557138,2.1800039198115386,0.5274561482629075,0.929508301475818,0.18121286156077374
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260721,in_range,0.6934492281758365,0.6889521100047415,0.23809788406827886,2.1913019692327125,0.5341221943315994,0.9270499940730204,0.18419744688898787
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260721,ood_shift_negative,0.6966103008071353,0.6927453769559033,0.23286570390291608,2.1381154937263016,0.5339048760149565,0.9256110808588194,0.18796977427046954
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260721,ood_shift_positive,0.6830887384395151,0.6794689426268373,0.24285636891002843,2.227677122257125,0.5470221062145458,0.9223253115368658,0.19423383495760935
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260721,ood_broadening,0.5367543553549551,0.5234708392603129,0.38051486931009965,3.855783014424413,0.8230295154792789,0.9039857085704125,0.24122792218539685
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260721,ood_noise,0.6736849024371309,0.6676149834044571,0.25099797834429827,2.2609939340694476,0.5687396597037514,0.9186129617487553,0.20685075667740982
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260721,ood_background,0.6829983706384102,0.6770981507823614,0.24733563744665724,2.2860367955535392,0.5589307857090454,0.9233986505008298,0.19652834048114426
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260721,ood_texture,0.6288523386593308,0.626837363679469,0.2889401402841987,2.5621951313186258,0.6401054409026301,0.9123127676401731,0.22363340677065988
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260721,ood_combo_shift_broadening,0.5341869587703704,0.5225225225225225,0.387218375859412,3.95202929954361,0.8305272120773876,0.9097408983819346,0.23545729731525916
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260721,ood_combo_background_noise,0.6187706470091193,0.6088193456614509,0.2953268080992177,2.6434884287545333,0.6611131417607904,0.9041461537606685,0.24139349117576858
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260721,ood_combo_texture_shift,0.6099931080313334,0.6092935040303461,0.29932242583866764,2.5633357562452113,0.6637940456754402,0.9076280227596017,0.23653473652136484
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260721,ood_all,0.3353796561841678,0.33428165007112376,0.5245339912280702,5.2412170697177975,1.1311979868476434,0.8577323468616643,0.3620536291695132
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260722,level0,0.6940534212766636,0.6903745851114272,0.23979216675557138,2.1800039198115386,0.5274561482629075,0.929508301475818,0.18121286156077374
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260722,in_range,0.688212757667184,0.6842105263157895,0.24006293248429345,2.1955547080572555,0.5345504649464489,0.9242734588000829,0.18902108975077292
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260722,ood_shift_negative,0.6934315554245254,0.6894262683736367,0.23726035091423664,2.1380226092637584,0.533651130518589,0.9266866192878734,0.18779051069668967
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260722,ood_shift_positive,0.685624538568711,0.6818397344713134,0.24314345698494544,2.266813990070778,0.5476071786656033,0.9243902619724989,0.18817970147266153
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260722,ood_broadening,0.5511865891124256,0.5376955903271693,0.3644913030835112,3.85783221928379,0.8016502002002173,0.9021868934106804,0.24368350750694923
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260722,ood_noise,0.6751284720567668,0.6695116168800379,0.2497155744354552,2.325574694939232,0.5671774915020984,0.9192271913154931,0.20391123105598807
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260722,ood_background,0.682153588746793,0.676623992413466,0.24704438196420103,2.275353772519187,0.5542199628667293,0.9229666292526079,0.19780897928018162
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260722,ood_texture,0.6206037623218748,0.6192508297771455,0.2950320797771456,2.5096427878724477,0.6401734083383703,0.9141386709489094,0.2227380056149399
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260722,ood_combo_shift_broadening,0.5387495549580807,0.5263157894736842,0.37362174571775725,3.966977022680867,0.8158373937443298,0.8999375351914415,0.24985245855145521
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260722,ood_combo_background_noise,0.6263296165211552,0.6178283546704599,0.2905341736679113,2.664831747777797,0.6570375087153397,0.9083625283383713,0.2310743025552455
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260722,ood_combo_texture_shift,0.6177216395138966,0.615931721194879,0.2900810838593528,2.5505776375481366,0.6482998036858992,0.9050417990976174,0.24201345277657305
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260722,ood_all,0.3535521160516784,0.35182550972024657,0.510119854640825,5.01557430947391,1.1081208764721342,0.8619453643610716,0.3554769095692893
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260723,level0,0.6940534212766636,0.6903745851114272,0.23979216675557138,2.1800039198115386,0.5274561482629075,0.929508301475818,0.18121286156077374
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260723,in_range,0.6910594555193784,0.6865813181602656,0.2411163605011261,2.219700026319742,0.5427095522076069,0.9266891660369251,0.18437840231889022
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260723,ood_shift_negative,0.6940393837952039,0.6903745851114272,0.2356452489701873,2.161641050869217,0.537622026427304,0.9256419891314012,0.1868189256991363
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260723,ood_shift_positive,0.6873727303171194,0.6832622095779991,0.2435906429661569,2.239453719872118,0.5507397869122721,0.9268215969876126,0.1865879683154682
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260723,ood_broadening,0.5523139656128971,0.5386439070649597,0.36540929035532244,3.8767692267362914,0.8002442137626263,0.9029080864375889,0.2463539825005246
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260723,ood_noise,0.67419098416012,0.6685633001422475,0.25327882364272164,2.305035486403121,0.5714853674915062,0.9218421237849692,0.1997185294874123
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260723,ood_background,0.6800983514710656,0.6742532005689901,0.24823579747510663,2.291771502872613,0.553829319833861,0.9221109215712423,0.2003702533638737
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260723,ood_texture,0.6318697380226448,0.6287339971550497,0.27781802413021567,2.4994513434969634,0.6298799500415606,0.9064100979062945,0.23204660980811803
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260723,ood_combo_shift_broadening,0.5254955556245279,0.5139876718824087,0.3879215101203177,4.031859758783019,0.841202549583262,0.9019091820027264,0.24992824102682848
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260723,ood_combo_background_noise,0.6071100530369371,0.5979137031768611,0.3052565826517307,2.783136616725946,0.6774357149976241,0.9031702858285917,0.2444620062095937
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260723,ood_combo_texture_shift,0.627860024290019,0.6258890469416786,0.2785734825080014,2.530585566173257,0.6338873615139251,0.90446252944968,0.24201274280421614
20260714,seed_20260714_dynamic_erm,dynamic_erm,20260723,ood_all,0.33903664574698694,0.3380749170222854,0.5200586585763396,5.324559900258946,1.1264216773523654,0.8581335755986249,0.3632555325006136
20260714,seed_20260714_js_lambda_60,dynamic_js,20260721,level0,0.727892090434164,0.7306780464675201,0.12312813944701276,0.9618892748368704,0.39477513354363736,0.853806185914533,0.3813232148946967
20260714,seed_20260714_js_lambda_60,dynamic_js,20260721,in_range,0.7265259490440001,0.7297297297297297,0.12331706192211947,0.9687874084928196,0.3995961135633577,0.8530467916518493,0.3832032503736865
20260714,seed_20260714_js_lambda_60,dynamic_js,20260721,ood_shift_negative,0.7098036871275576,0.712185870080607,0.1358609007342046,1.013331564140578,0.42200849476963664,0.8480467708148115,0.3954940609546184
20260714,seed_20260714_js_lambda_60,dynamic_js,20260721,ood_shift_positive,0.7203716208990116,0.7240398293029872,0.12645361490190848,0.9716413073867022,0.4031893502993638,0.849719464015825,0.38727490308689133
20260714,seed_20260714_js_lambda_60,dynamic_js,20260721,ood_broadening,0.6497571494805652,0.6481744902797535,0.18277253919215272,1.3742203352479123,0.5257824909284784,0.8309470294719061,0.43791468034108527
20260714,seed_20260714_js_lambda_60,dynamic_js,20260721,ood_noise,0.6931695253000119,0.6936936936936937,0.1384491502192982,1.1110161700555312,0.45183840988792245,0.832142843912992,0.43709720779792166
20260714,seed_20260714_js_lambda_60,dynamic_js,20260721,ood_background,0.7274695175407008,0.7311522048364154,0.12432835281827882,0.9804757675017928,0.4007200188780981,0.8530919385668563,0.3827274568623493
20260714,seed_20260714_js_lambda_60,dynamic_js,20260721,ood_texture,0.6803159843054237,0.6865813181602656,0.15284522804054054,1.125345239866073,0.4621009887473529,0.839426546200806,0.42267965427634796
20260714,seed_20260714_js_lambda_60,dynamic_js,20260721,ood_combo_shift_broadening,0.655062073871867,0.6543385490753911,0.17272792940967285,1.3575534372382496,0.5236699978191508,0.8267108597083926,0.4455083426859997
20260714,seed_20260714_js_lambda_60,dynamic_js,20260721,ood_combo_background_noise,0.653211580175136,0.6519677572309152,0.1588364551846254,1.278239655866941,0.5159299951442934,0.8108042124155406,0.4939960258152784
20260714,seed_20260714_js_lambda_60,dynamic_js,20260721,ood_combo_texture_shift,0.674733634095812,0.6804172593646278,0.1578948526034258,1.140968551904833,0.47365921446521003,0.8356586309788406,0.4318619410333989
20260714,seed_20260714_js_lambda_60,dynamic_js,20260721,ood_all,0.36248901207484047,0.3750592697961119,0.3693414708911214,3.04302809814561,0.9302137123363186,0.7444007406872333,0.6563198499155724
20260714,seed_20260714_js_lambda_60,dynamic_js,20260722,level0,0.727892090434164,0.7306780464675201,0.12312813944701276,0.9618892748368704,0.39477513354363736,0.853806185914533,0.3813232148946967
20260714,seed_20260714_js_lambda_60,dynamic_js,20260722,in_range,0.7272112576903542,0.7302038880986249,0.1215674453236131,0.9619785037483799,0.39730045286148596,0.8516527938300142,0.38519303970069807
20260714,seed_20260714_js_lambda_60,dynamic_js,20260722,ood_shift_negative,0.713086469288971,0.7155049786628734,0.13177481552275955,1.0064570331929255,0.41948344892460737,0.847279794185633,0.39817539814685027
20260714,seed_20260714_js_lambda_60,dynamic_js,20260722,ood_shift_positive,0.7195786020556986,0.7240398293029872,0.12795469194523468,0.9745685773812959,0.40354499481727,0.8515430520981507,0.3838584308421909
20260714,seed_20260714_js_lambda_60,dynamic_js,20260722,ood_broadening,0.6436067955611255,0.6439070649596965,0.18558125611219775,1.3759589969807944,0.5280314415461803,0.8294883210718943,0.44009976886156577
20260714,seed_20260714_js_lambda_60,dynamic_js,20260722,ood_noise,0.6942414317557882,0.6955903271692745,0.13514138624644384,1.1066508565115964,0.446629259885629,0.8307317134157184,0.4400483207333328
20260714,seed_20260714_js_lambda_60,dynamic_js,20260722,ood_background,0.7298331786818885,0.7335229966808914,0.12128568226944045,0.9785360181465701,0.3999745201159242,0.8542921519381224,0.3820245511024169
20260714,seed_20260714_js_lambda_60,dynamic_js,20260722,ood_texture,0.6803665333296763,0.6865813181602656,0.1526192619428639,1.10199333535053,0.4568947642008323,0.8392005801031295,0.41922947094135793
20260714,seed_20260714_js_lambda_60,dynamic_js,20260722,ood_combo_shift_broadening,0.6436817090867244,0.6443812233285917,0.1884593719439012,1.4038189330803417,0.5394428634656024,0.8313014327547119,0.4414366293937148
20260714,seed_20260714_js_lambda_60,dynamic_js,20260722,ood_combo_background_noise,0.6423515353659167,0.64058795637743,0.17149541862997864,1.3426701422809444,0.5291164314376455,0.8115256369650901,0.49048380330361513
20260714,seed_20260714_js_lambda_60,dynamic_js,20260722,ood_combo_texture_shift,0.6766634632138157,0.680891417733523,0.1523665549801446,1.1331693250743842,0.4702659111146345,0.8332579727136676,0.432897548914997
20260714,seed_20260714_js_lambda_60,dynamic_js,20260722,ood_all,0.3917307571038457,0.40256045519203415,0.3514187823205607,3.0930451266273455,0.9126704804994454,0.7535266107493184,0.6381389610951409
20260714,seed_20260714_js_lambda_60,dynamic_js,20260723,level0,0.727892090434164,0.7306780464675201,0.12312813944701276,0.9618892748368704,0.39477513354363736,0.853806185914533,0.3813232148946967
